CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,Segment
13565.0,18.928472221828997,2,240.22000000000006,4,2,1,421,Potential Loyalist
13566.0,40.035416666418314,2,874.7099999999997,3,2,3,323,Regular
13568.0,172.92222222220153,1,192.85000000000005,2,1,1,211,Churn Risk
13569.0,16.988194444216788,2,373.74999999999994,4,2,2,422,Potential Loyalist
13570.0,242.9680555551313,1,239.49000000000004,1,1,1,111,Churn Risk
13571.0,12.08541666623205,12,2092.32,5,5,5,555,VIP
13572.0,205.0354166664183,1,1384.25,1,1,4,114,Churn Risk
13573.0,49.928472221829,2,294.4,3,2,2,322,Regular
13575.0,22.98333333292976,5,732.0699999999997,4,4,3,443,Loyal
13576.0,9.886111110914499,18,6717.340000000001,5,5,5,555,VIP
13577.0,24.896527777425945,4,1687.5999999999988,4,4,4,444,VIP
13579.0,14.172916666604578,2,467.03999999999996,4,2,2,422,Potential Loyalist
13581.0,308.9229166666046,1,117.99999999999999,1,1,1,111,Churn Risk
13583.0,155.09027777751908,1,781.0300000000002,2,1,3,213,Churn Risk
13584.0,306.00069444440305,1,142.40000000000003,1,1,1,111,Churn Risk
13587.0,63.013194444123656,1,712.4,3,1,3,313,Regular
13588.0,15.088888888712972,9,2478.949999999998,4,5,5,455,VIP
13589.0,14.027777777519077,2,379.65000000000003,4,2,2,422,Potential Loyalist
13590.0,10.99722222192213,6,1981.9199999999994,5,5,4,554,VIP
13591.0,64.01666666660458,3,1117.1300000000003,3,3,4,334,Regular
13592.0,35.12569444440305,4,247.95999999999995,3,4,1,341,Loyal
13593.0,107.96875,5,2037.0800000000008,2,4,4,244,At Risk
13594.0,52.1048611109145,1,396.96999999999997,3,1,2,312,Regular
13596.0,5.034027777612209,2,697.04,5,2,3,523,Potential Loyalist
13598.0,46.93194444430992,1,180.1700000000001,3,1,1,311,Regular
13599.0,0.8611111110076308,21,5153.669999999998,5,5,5,555,VIP
13600.0,311.8909722222015,1,219.51999999999998,1,1,1,111,Churn Risk
13601.0,44.80486111110076,2,693.3200000000002,3,2,3,323,Regular
13602.0,64.0437499997206,1,428.88999999999993,3,1,2,312,Regular
13603.0,25.870138888712972,1,164.34,4,1,1,411,Potential Loyalist
13606.0,28.794444444123656,3,280.53999999999996,4,3,2,432,Regular
13607.0,39.8562499997206,1,678.0099999999996,3,1,3,313,Regular
13610.0,11.88333333330229,7,1131.8800000000006,5,5,4,554,VIP
13611.0,88.9159722221084,3,1171.8000000000002,2,3,4,234,At Risk
13614.0,23.918749999720603,4,1610.460000000001,4,4,4,444,VIP
13615.0,318.1868055551313,1,417.6900000000001,1,1,2,112,Churn Risk
13617.0,39.95833333302289,3,544.18,3,3,3,333,Regular
13618.0,173.07013888889924,1,177.34000000000003,2,1,1,211,Churn Risk
13621.0,116.18333333311602,1,213.85,2,1,1,211,Churn Risk
13623.0,30.03472222201526,5,747.7800000000003,4,4,3,443,Loyal
13626.0,252.1145833330229,1,257.22999999999996,1,1,2,112,Churn Risk
13627.0,58.9375,5,1638.4700000000003,3,4,4,344,Loyal
13629.0,22.978472222108394,11,7792.36,4,5,5,455,VIP
13630.0,4.898611111100763,7,2031.7800000000002,5,5,4,554,VIP
13631.0,99.12013888871297,11,3070.42,2,5,5,255,At Risk
13632.0,24.08263888861984,5,2121.27,4,4,5,445,VIP
13634.0,32.96527777751908,5,1575.1600000000003,3,4,4,344,Loyal
13635.0,67.07986111100763,1,1071.0300000000002,3,1,4,314,Regular
13636.0,36.09722222201526,5,949.1199999999999,3,4,4,344,Loyal
13637.0,51.97083333320916,3,810.4999999999998,3,3,3,333,Regular
13638.0,15.091666666325182,1,122.64000000000001,4,1,1,411,Potential Loyalist
13639.0,73.96805555513129,1,1033.3400000000001,2,1,4,214,Churn Risk
13642.0,215.0111111109145,1,354.7999999999999,1,1,2,112,Churn Risk
13643.0,30.88402777770534,3,519.44,4,3,3,433,Regular
13644.0,15.946527777705342,4,2624.260000000001,4,4,5,445,VIP
13645.0,119.86041666660458,1,252.1,2,1,2,212,Churn Risk
13647.0,9.034722222015262,4,1678.1200000000001,5,4,4,544,VIP
13649.0,256.0409722221084,2,346.6000000000001,1,2,2,122,Churn Risk
13650.0,16.019444444216788,6,1836.34,4,5,4,454,VIP
13651.0,34.910416666418314,2,94.2,3,2,1,321,Regular
13652.0,45.165972222108394,3,1095.08,3,3,4,334,Regular
13654.0,42.85138888889924,6,2707.329999999999,3,5,5,355,Loyal
13655.0,113.93402777751908,2,932.9700000000004,2,2,3,223,Churn Risk
13656.0,164.0965277776122,2,379.65000000000003,2,2,2,222,Churn Risk
13657.0,10.012499999720603,2,382.13999999999993,5,2,2,522,Potential Loyalist
13658.0,9.109027777798474,5,2639.1700000000037,5,4,5,545,VIP
13659.0,205.00902777770534,2,1573.2000000000007,1,2,4,124,Churn Risk
13662.0,85.03194444440305,3,897.7600000000001,2,3,3,233,At Risk
13663.0,178.8791666664183,1,189.47,2,1,1,211,Churn Risk
13666.0,59.88263888889924,3,84.65000000000002,3,3,1,331,Regular
13667.0,148.88055555522442,1,305.0199999999998,2,1,2,212,Churn Risk
13668.0,2.0270833331160247,21,6363.589999999984,5,5,5,555,VIP
13669.0,50.1374999997206,2,218.55,3,2,1,321,Regular
13670.0,74.89236111100763,1,349.70000000000016,2,1,2,212,Churn Risk
13672.0,300.95624999981374,2,186.39,1,2,1,121,Churn Risk
13673.0,18.027083333116025,2,396.9199999999999,4,2,2,422,Potential Loyalist
13675.0,150.99513888871297,2,486.82000000000005,2,2,2,222,Churn Risk
13678.0,151.10833333292976,1,232.60000000000005,2,1,1,211,Churn Risk
13680.0,0.9604166662320495,4,3722.4200000000014,5,4,5,545,VIP
13681.0,17.067361110821366,4,827.83,4,4,3,443,Loyal
13682.0,186.9472222221084,1,59.5,1,1,1,111,Churn Risk
13684.0,285.1090277777985,1,67.23000000000002,1,1,1,111,Churn Risk
13685.0,2.0479166666045785,7,3119.4400000000014,5,5,5,555,VIP
13686.0,182.15277777751908,1,72.0,1,1,1,111,Churn Risk
13689.0,62.978472222108394,1,910.0,3,1,3,313,Regular
13690.0,58.907638888806105,1,172.25,3,1,1,311,Regular
13692.0,24.064583333209157,3,1488.3200000000004,4,3,4,434,Regular
13694.0,3.1374999997206032,50,65039.620000000024,5,5,5,555,VIP
13695.0,30.933333333116025,15,2504.1299999999987,4,5,5,455,VIP
13697.0,38.14999999990687,1,151.3,3,1,1,311,Regular
13699.0,154.83263888861984,1,308.58,2,1,2,212,Churn Risk
13700.0,25.993055555503815,10,2265.119999999999,4,5,5,455,VIP
13703.0,317.98611111100763,1,99.5,1,1,1,111,Churn Risk
13704.0,4.90069444430992,9,2308.0599999999986,5,5,5,555,VIP
13705.0,7.012499999720603,3,711.8600000000001,5,3,3,533,Regular
13706.0,302.14513888861984,1,330.78999999999996,1,1,2,112,Churn Risk
13707.0,266.7826388888061,2,806.4100000000004,1,2,3,123,Churn Risk
13708.0,270.96111111110076,1,296.87999999999994,1,1,2,112,Churn Risk
13709.0,3.0986111108213663,13,6328.050000000004,5,5,5,555,VIP
13710.0,31.19027777761221,1,180.48000000000002,4,1,1,411,Potential Loyalist
13711.0,218.0965277776122,2,252.06000000000003,1,2,2,122,Churn Risk
13712.0,246.01180555531755,1,228.83999999999997,1,1,1,111,Churn Risk
13715.0,280.7284722221084,5,1079.3399999999997,1,4,4,144,At Risk
13716.0,268.95902777742594,1,138.28,1,1,1,111,Churn Risk
13717.0,31.942361110821366,6,1445.0100000000002,4,5,4,454,VIP
13718.0,245.97638888889924,2,306.55,1,2,2,122,Churn Risk
13719.0,14.891666666604578,5,1041.68,4,4,4,444,VIP
13720.0,116.00277777761221,4,799.8999999999999,2,4,3,243,At Risk
13721.0,35.947916666511446,1,524.14,3,1,3,313,Regular
13722.0,131.0041666664183,3,2375.4100000000008,2,3,5,235,At Risk
13723.0,216.8236111109145,1,199.85000000000002,1,1,1,111,Churn Risk
13725.0,49.115972221829,8,1980.5600000000004,3,5,4,354,Loyal
13726.0,38.084027777425945,2,1079.6600000000003,3,2,4,324,Regular
13727.0,28.12777777761221,2,333.4800000000001,4,2,2,422,Potential Loyalist
13728.0,36.084027777425945,6,1016.1399999999999,3,5,4,354,Loyal
13730.0,135.1770833330229,2,752.5999999999998,2,2,3,223,Churn Risk
13731.0,218.928472221829,2,610.5899999999999,1,2,3,123,Churn Risk
13732.0,27.875694444403052,1,491.86,4,1,3,413,Potential Loyalist
13735.0,24.066666666418314,4,2885.2399999999975,4,4,5,445,VIP
13736.0,4.896527777425945,2,731.8999999999999,5,2,3,523,Potential Loyalist
13737.0,199.84583333320916,1,339.59999999999997,1,1,2,112,Churn Risk
13739.0,17.96875,1,216.9,4,1,1,411,Potential Loyalist
13740.0,240.09583333320916,1,350.75,1,1,2,112,Churn Risk
13741.0,71.14652777742594,3,668.43,2,3,3,233,At Risk
13742.0,16.07152777770534,12,3131.020000000001,4,5,5,455,VIP
13743.0,2.111805555410683,7,1341.5999999999997,5,5,4,554,VIP
13744.0,94.89652777742594,2,1156.36,2,2,4,224,Churn Risk
13745.0,161.83819444430992,1,300.03999999999996,2,1,2,212,Churn Risk
13747.0,373.09236111072823,1,79.6,1,1,1,111,Churn Risk
13748.0,95.12847222201526,5,948.2499999999998,2,4,4,244,At Risk
13750.0,53.02361111110076,5,1647.2599999999998,3,4,4,344,Loyal
13751.0,287.870833333116,1,296.24999999999994,1,1,2,112,Churn Risk
13752.0,123.94027777761221,6,1186.2800000000002,2,5,4,254,At Risk
13753.0,287.0013888888061,1,741.26,1,1,3,113,Churn Risk
13754.0,151.0409722221084,2,282.6,2,2,2,222,Churn Risk
13755.0,3.0166666666045785,9,2161.3500000000013,5,5,5,555,VIP
13756.0,1.8374999999068677,14,5189.519999999995,5,5,5,555,VIP
13758.0,11.068749999627471,7,3190.550000000001,5,5,5,555,VIP
13759.0,32.9187499997206,2,659.41,3,2,3,323,Regular
13760.0,53.859027777798474,2,286.78999999999996,3,2,2,322,Regular
13761.0,49.950694444123656,2,1070.65,3,2,4,324,Regular
13762.0,218.14930555550382,1,306.72,1,1,2,112,Churn Risk
13763.0,62.90069444430992,1,1714.9599999999998,3,1,4,314,Regular
13764.0,70.0326388888061,3,1521.7600000000002,3,3,4,334,Regular
13767.0,1.9097222220152617,37,17220.360000000008,5,5,5,555,VIP
13769.0,1.9041666663251817,10,2796.5099999999993,5,5,5,555,VIP
13771.0,63.938888888806105,4,2634.450000000001,3,4,5,345,Loyal
13772.0,33.046527777798474,3,1132.13,3,3,4,334,Regular
13774.0,81.03055555513129,1,344.99999999999994,2,1,2,212,Churn Risk
13777.0,0.017361111007630825,33,25977.15999999998,5,5,5,555,VIP
13778.0,102.89236111100763,1,178.7,2,1,1,211,Churn Risk
13780.0,6.959027777425945,2,360.01,5,2,2,522,Potential Loyalist
13781.0,250.02916666632518,1,127.84000000000002,1,1,1,111,Churn Risk
13782.0,12.038888888899237,6,911.9999999999992,5,5,3,553,Loyal
13784.0,9.136805555317551,11,2462.7899999999995,5,5,5,555,VIP
13786.0,366.95624999981374,1,230.4,1,1,1,111,Churn Risk
13787.0,75.03055555513129,2,309.04,2,2,2,222,Churn Risk
13790.0,3.8763888888061047,1,348.79999999999995,5,1,2,512,Potential Loyalist
13791.0,127.04583333292976,2,1516.0,2,2,4,224,Churn Risk
13792.0,65.92986111110076,2,195.54999999999995,3,2,1,321,Regular
13798.0,0.8743055551312864,57,37153.84999999998,5,5,5,555,VIP
13799.0,116.02986111072823,2,688.8600000000002,2,2,3,223,Churn Risk
13800.0,309.0159722222015,1,558.3199999999997,1,1,3,113,Churn Risk
13801.0,66.10763888852671,1,324.79999999999995,3,1,2,312,Regular
13802.0,138.08055555541068,3,4599.420000000001,2,3,5,235,At Risk
13803.0,254.99513888871297,1,277.07000000000005,1,1,2,112,Churn Risk
13804.0,30.012499999720603,7,2635.7900000000004,4,5,5,455,VIP
13805.0,51.916666666511446,2,924.5999999999999,3,2,3,323,Regular
13806.0,63.046527777798474,1,256.38,3,1,2,312,Regular
13807.0,366.8763888888061,1,112.6,1,1,1,111,Churn Risk
13808.0,5.022222221828997,5,1747.66,5,4,4,544,VIP
13809.0,304.9826388885267,1,155.05,1,1,1,111,Churn Risk
13810.0,28.178472221828997,3,1499.01,4,3,4,434,Regular
13811.0,183.12222222192213,3,814.5,1,3,3,133,At Risk
13812.0,41.93263888871297,3,538.9999999999999,3,3,3,333,Regular
13813.0,39.09166666632518,4,1366.8599999999994,3,4,4,344,Loyal
13814.0,91.959722221829,2,1579.1200000000001,2,2,4,224,Churn Risk
13815.0,21.938194444403052,4,4027.3599999999983,4,4,5,445,VIP
13816.0,23.174999999813735,2,571.6700000000001,4,2,3,423,Potential Loyalist
13817.0,28.7923611109145,2,382.9799999999999,4,2,2,422,Potential Loyalist
13819.0,301.0916666663252,3,1140.35,1,3,4,134,At Risk
13821.0,144.12569444440305,2,385.64,2,2,2,222,Churn Risk
13822.0,5.02569444430992,2,632.0000000000001,5,2,3,523,Potential Loyalist
13823.0,18.10277777770534,2,957.6600000000001,4,2,4,424,Potential Loyalist
13824.0,32.00624999962747,5,1698.9399999999998,4,4,4,444,VIP
13826.0,175.959722221829,1,189.5,2,1,1,211,Churn Risk
13827.0,57.00833333330229,3,412.0499999999998,3,3,2,332,Regular
13828.0,21.86666666623205,1,209.49000000000004,4,1,1,411,Potential Loyalist
13831.0,15.881249999627471,6,2202.99,4,5,5,455,VIP
13832.0,18.884722222108394,1,52.199999999999996,4,1,1,411,Potential Loyalist
13833.0,158.97430555522442,1,384.7999999999999,2,1,2,212,Churn Risk
13835.0,24.88402777770534,4,834.57,4,4,3,443,Loyal
13837.0,211.02777777751908,2,271.24000000000007,1,2,2,122,Churn Risk
13838.0,5.076388888526708,4,691.7299999999999,5,4,3,543,Loyal
13841.0,252.02777777751908,1,85.0,1,1,1,111,Churn Risk
13842.0,58.08263888861984,9,3385.619999999999,3,5,5,355,Loyal
13844.0,10.978472222108394,1,361.62,5,1,2,512,Potential Loyalist
13845.0,64.18402777751908,1,312.98,3,1,2,312,Regular
13846.0,24.029861110728234,3,865.0600000000005,4,3,3,433,Regular
13848.0,91.99444444430992,3,1255.0,2,3,4,234,At Risk
13849.0,51.07708333292976,2,1537.95,3,2,4,324,Regular
13850.0,128.9486111109145,1,1595.4799999999996,2,1,4,214,Churn Risk
13851.0,95.0097222221084,3,2651.46,2,3,5,235,At Risk
13853.0,56.938888888806105,1,1090.14,3,1,4,314,Regular
13854.0,8.155555555131286,25,8109.5199999999995,5,5,5,555,VIP
13856.0,168.115972221829,3,388.5,2,3,2,232,At Risk
13858.0,56.8562499997206,1,216.16999999999996,3,1,1,311,Regular
13859.0,325.85833333292976,1,201.16,1,1,1,111,Churn Risk
13860.0,0.9951388887129724,5,1245.9000000000003,5,4,4,544,VIP
13862.0,17.851388888899237,8,2209.360000000001,4,5,5,455,VIP
13863.0,247.10416666651145,1,305.78000000000003,1,1,2,112,Churn Risk
13865.0,57.97152777761221,4,501.56,3,4,3,343,Loyal
13866.0,73.91388888889924,1,145.67,2,1,1,211,Churn Risk
13867.0,30.876388888806105,3,1015.2900000000002,4,3,4,434,Regular
13868.0,6.845833333209157,2,3192.54,5,2,5,525,Potential Loyalist
13869.0,122.95624999981374,4,3104.9500000000035,2,4,5,245,At Risk
13870.0,1.9770833333022892,8,2770.9400000000005,5,5,5,555,VIP
13871.0,22.084027777425945,13,6403.250000000004,4,5,5,455,VIP
13873.0,119.11249999981374,3,389.6,2,3,2,232,At Risk
13874.0,357.7708333330229,1,540.45,1,1,3,113,Churn Risk
13875.0,53.134722222108394,5,1786.7900000000004,3,4,4,344,Loyal
13876.0,63.10277777770534,1,122.69999999999999,3,1,1,311,Regular
13877.0,85.87569444440305,1,117.24000000000001,2,1,1,211,Churn Risk
13878.0,54.021527777425945,1,1281.53,3,1,4,314,Regular
13880.0,20.962499999906868,13,3219.7700000000004,4,5,5,455,VIP
13881.0,3.0,20,17159.519999999993,5,5,5,555,VIP
13882.0,2.0652777776122093,5,1191.1299999999999,5,4,4,544,VIP
13883.0,10.086805555503815,5,2674.479999999998,5,4,5,545,VIP
13884.0,6.847222222015262,5,787.6000000000001,5,4,3,543,Loyal
13885.0,188.90486111072823,2,506.8000000000001,1,2,3,123,Churn Risk
13886.0,70.9812499997206,1,243.56000000000003,3,1,1,311,Regular
13887.0,203.81111111072823,1,349.54999999999995,1,1,2,112,Churn Risk
13888.0,119.10902777779847,2,605.63,2,2,3,223,Churn Risk
13889.0,92.15069444430992,1,416.9,2,1,2,212,Churn Risk
13890.0,0.8847222221083939,10,1883.8099999999995,5,5,4,554,VIP
13892.0,26.041666666511446,4,632.97,4,4,3,443,Loyal
13893.0,297.0555555555038,1,821.1,1,1,3,113,Churn Risk
13894.0,23.129166666418314,3,564.62,4,3,3,433,Regular
13895.0,27.828472222201526,4,2593.0699999999993,4,4,5,445,VIP
13897.0,49.930555555503815,1,311.15999999999997,3,1,2,312,Regular
13898.0,325.09861111082137,1,155.93,1,1,1,111,Churn Risk
13899.0,15.965277777519077,2,388.52000000000004,4,2,2,422,Potential Loyalist
13900.0,182.72499999962747,3,740.9499999999997,1,3,3,133,At Risk
13901.0,71.91805555531755,5,2867.2,2,4,5,245,At Risk
13904.0,36.964583333116025,2,332.63999999999993,3,2,2,322,Regular
13908.0,79.0423611109145,4,2369.5499999999984,2,4,5,245,At Risk
13911.0,56.879861110821366,9,2580.909999999999,3,5,5,355,Loyal
13914.0,11.09375,2,626.4499999999999,5,2,3,523,Potential Loyalist
13917.0,49.120833333116025,2,272.04,3,2,2,322,Regular
13918.0,49.01736111100763,2,1212.8400000000001,3,2,4,324,Regular
13919.0,58.93472222192213,2,384.81,3,2,2,322,Regular
13922.0,351.0916666663252,1,172.24999999999997,1,1,1,111,Churn Risk
13923.0,53.01180555531755,1,351.13000000000005,3,1,2,312,Regular
13924.0,1.132638888899237,6,1838.8500000000001,5,5,4,554,VIP
13925.0,92.00208333320916,4,678.2499999999999,2,4,3,243,At Risk
13926.0,22.981944444123656,1,223.85000000000002,4,1,1,411,Potential Loyalist
13927.0,74.03472222201526,1,348.99,2,1,2,212,Churn Risk
13928.0,10.095138888806105,4,464.56999999999994,5,4,2,542,Loyal
13929.0,168.89166666660458,2,842.6500000000001,2,2,3,223,Churn Risk
13930.0,57.12847222201526,2,337.3399999999999,3,2,2,322,Regular
13931.0,95.10972222220153,2,1237.5300000000002,2,2,4,224,Churn Risk
13932.0,294.03333333320916,1,307.4,1,1,2,112,Churn Risk
13933.0,108.94930555531755,2,608.7899999999998,2,2,3,223,Churn Risk
13934.0,263.1743055554107,1,922.0999999999997,1,1,3,113,Churn Risk
13936.0,179.1687499997206,1,376.58,1,1,2,112,Churn Risk
13937.0,168.84375,1,158.85,2,1,1,211,Churn Risk
13938.0,34.92569444421679,1,71.66,3,1,1,311,Regular
13939.0,22.970138888806105,3,568.5499999999998,4,3,3,433,Regular
13940.0,16.899305555503815,4,839.1400000000002,4,4,3,443,Loyal
13941.0,21.129861110821366,5,5112.96,4,4,5,445,VIP
13946.0,78.9701388888061,3,561.57,2,3,3,233,At Risk
13947.0,64.92222222220153,1,90.6,3,1,1,311,Regular
13948.0,360.10555555531755,1,101.99999999999999,1,1,1,111,Churn Risk
13949.0,2.1354166665114462,6,2427.3199999999974,5,5,5,555,VIP
13950.0,10.92083333292976,4,745.0600000000001,5,4,3,543,Loyal
13951.0,175.83819444430992,3,674.4499999999998,2,3,3,233,At Risk
13952.0,217.15972222201526,2,3251.071,1,2,5,125,Churn Risk
13953.0,6.865277777425945,7,3515.6800000000003,5,5,5,555,VIP
13954.0,1.0,2,439.92,5,3,2,532,Regular
13955.0,153.81319444440305,2,322.96,2,3,2,232,At Risk
13956.0,4.979166666511446,5,1026.4200000000003,5,4,4,544,VIP
13959.0,78.90555555513129,3,598.1999999999999,2,3,3,233,At Risk
13960.0,20.890972222201526,2,230.22,4,3,1,431,Regular
13962.0,21.168749999720603,2,169.55,4,3,1,431,Regular
13963.0,307.9215277777985,4,664.54,1,4,3,143,At Risk
13967.0,145.03333333320916,1,80.7,2,1,1,211,Churn Risk
13969.0,6.902083333116025,18,9053.940000000002,5,5,5,555,VIP
13971.0,18.030555555131286,8,2758.26,4,5,5,455,VIP
13972.0,70.03888888889924,2,190.25000000000009,3,3,1,331,Regular
13973.0,286.89513888861984,1,264.7,1,1,2,112,Churn Risk
13974.0,48.92291666660458,1,413.59,3,1,2,312,Regular
13975.0,30.9798611109145,6,2526.2799999999993,4,5,5,455,VIP
13976.0,206.15069444430992,1,357.9800000000001,1,1,2,112,Churn Risk
13978.0,14.05138888861984,2,196.79,4,3,1,431,Regular
13979.0,72.97083333320916,1,869.8700000000001,2,1,3,213,Churn Risk
13980.0,59.96944444440305,1,200.14000000000001,3,1,1,311,Regular
13982.0,38.85138888889924,4,1871.81,3,4,4,344,Loyal
13983.0,29.072222222108394,12,2603.43,4,5,5,455,VIP
13984.0,26.00833333330229,5,920.5100000000001,4,4,3,443,Loyal
13985.0,3.822222222108394,15,7060.130000000006,5,5,5,555,VIP
13986.0,16.90972222201526,1,320.46000000000004,4,1,2,412,Potential Loyalist
13988.0,19.107638888526708,6,4147.960000000001,4,5,5,455,VIP
13989.0,65.12708333320916,2,1266.0799999999997,3,3,4,334,Regular
13990.0,212.89652777742594,1,311.3,1,1,2,112,Churn Risk
13991.0,11.855555555317551,6,855.9699999999999,5,5,3,553,Loyal
13992.0,29.893749999813735,1,76.8,4,1,1,411,Potential Loyalist
13993.0,42.155555555131286,9,3466.36,3,5,5,355,Loyal
13994.0,3.0729166665114462,6,2313.140000000001,5,5,5,555,VIP
13995.0,14.936111110728234,5,1393.6899999999996,4,4,4,444,VIP
13999.0,9.965277777519077,12,3901.8100000000036,5,5,5,555,VIP
14000.0,210.8333333330229,1,635.6600000000001,1,1,3,113,Churn Risk
14001.0,45.09652777761221,3,2043.08,3,3,4,334,Regular
14002.0,133.87152777751908,2,529.73,2,3,3,233,At Risk
14004.0,42.92361111100763,7,4582.639999999999,3,5,5,355,Loyal
14005.0,9.006249999627471,5,2874.7200000000007,5,4,5,545,VIP
14006.0,115.13263888889924,3,962.1899999999999,2,3,4,234,At Risk
14009.0,197.87708333320916,2,695.6099999999999,1,3,3,133,At Risk
14012.0,277.0166666666046,1,328.8,1,1,2,112,Churn Risk
14013.0,109.90902777761221,3,473.02,2,3,2,232,At Risk
14014.0,76.98055555531755,1,505.18000000000006,2,1,3,213,Churn Risk
14015.0,52.11666666623205,1,917.34,3,1,3,313,Regular
14016.0,161.05624999990687,4,4341.21,2,4,5,245,At Risk
14019.0,46.109027777798474,3,1421.6100000000004,3,3,4,334,Regular
14020.0,16.144444444216788,2,642.8000000000001,4,3,3,433,Regular
14021.0,154.8777777776122,3,631.9000000000001,2,3,3,233,At Risk
14022.0,224.92430555541068,1,440.0,1,1,2,112,Churn Risk
14023.0,6.952777777798474,2,584.0699999999998,5,3,3,533,Regular
14024.0,121.05555555550382,2,327.7,2,3,2,232,At Risk
14027.0,60.15902777761221,1,104.82000000000002,3,1,1,311,Regular
14029.0,62.919444444123656,2,467.65999999999997,3,3,2,332,Regular
14030.0,17.834722221828997,8,2360.0899999999997,4,5,5,455,VIP
14031.0,6.817361110821366,19,17286.859999999997,5,5,5,555,VIP
14032.0,1.8937499998137355,11,2975.5900000000006,5,5,5,555,VIP
14034.0,21.949999999720603,3,651.8200000000002,4,3,3,433,Regular
14035.0,28.115972221828997,5,1428.0200000000002,4,4,4,444,VIP
14036.0,284.1416666666046,1,626.6499999999999,1,1,3,113,Churn Risk
14037.0,175.95347222220153,2,147.20000000000005,2,3,1,231,At Risk
14038.0,77.96736111072823,3,1560.379999999999,2,3,4,234,At Risk
14039.0,32.959722221829,1,152.2,3,1,1,311,Regular
14040.0,40.00555555522442,12,3614.9199999999996,3,5,5,355,Loyal
14041.0,265.9756944440305,1,141.41,1,1,1,111,Churn Risk
14044.0,26.03125,4,652.8199999999993,4,4,3,443,Loyal
14045.0,108.89097222220153,4,1659.75,2,4,4,244,At Risk
14046.0,283.91805555531755,1,154.98999999999998,1,1,1,111,Churn Risk
14047.0,8.046527777798474,5,1308.61,5,4,4,544,VIP
14048.0,304.9145833333023,1,409.9299999999999,1,1,2,112,Churn Risk
14049.0,16.020833333022892,4,5681.719999999997,4,4,5,445,VIP
14050.0,31.118055555503815,2,746.3600000000001,4,3,3,433,Regular
14051.0,0.10416666651144624,23,15610.389999999989,5,5,5,555,VIP
14052.0,19.013888888526708,1,225.35999999999993,4,1,1,411,Potential Loyalist
14053.0,123.93263888871297,2,260.25,2,3,2,232,At Risk
14054.0,64.87569444440305,1,92.46,3,1,1,311,Regular
14055.0,105.90694444440305,1,725.6400000000001,2,1,3,213,Churn Risk
14056.0,0.9680555551312864,23,8214.64999999998,5,5,5,555,VIP
14057.0,23.095833333209157,17,6217.960000000002,4,5,5,455,VIP
14059.0,266.11388888861984,1,183.59999999999997,1,1,1,111,Churn Risk
14060.0,4.01458333292976,19,6140.419999999998,5,5,5,555,VIP
14062.0,9.115277777425945,12,10464.85,5,5,5,555,VIP
14064.0,28.98333333292976,5,1353.7400000000002,4,4,4,444,VIP
14066.0,266.02013888861984,1,152.55,1,1,1,111,Churn Risk
14067.0,63.103472222108394,2,374.69999999999993,3,3,2,332,Regular
14068.0,319.86666666623205,1,265.85,1,1,2,112,Churn Risk
14071.0,3.015972222201526,8,1438.820000000003,5,5,4,554,VIP
14073.0,31.875694444403052,1,151.04,4,1,1,411,Potential Loyalist
14075.0,4.1749999998137355,3,942.2599999999998,5,3,3,533,Regular
14076.0,128.89652777742594,1,122.46999999999997,2,1,1,211,Churn Risk
14077.0,40.010416666511446,5,499.41999999999996,3,4,3,343,Loyal
14078.0,101.02361111110076,6,1049.3700000000003,2,5,4,254,At Risk
14079.0,124.02777777751908,1,375.09999999999997,2,1,2,212,Churn Risk
14080.0,32.07013888889924,1,45.599999999999994,3,1,1,311,Regular
14081.0,301.8562499997206,2,934.5200000000001,1,3,3,133,At Risk
14082.0,364.0749999997206,1,182.24999999999997,1,1,1,111,Churn Risk
14083.0,3.98333333292976,9,1018.4299999999998,5,5,4,554,VIP
14085.0,1.961111111100763,18,4448.539999999997,5,5,5,555,VIP
14087.0,2.006249999627471,1,194.42,5,1,1,511,Potential Loyalist
14088.0,9.856944444123656,13,50491.81,5,5,5,555,VIP
14089.0,56.09166666632518,1,161.0,3,1,1,311,Regular
14090.0,324.08263888861984,1,76.32000000000001,1,1,1,111,Churn Risk
14092.0,7.02569444430992,14,4076.910000000003,5,5,5,555,VIP
14093.0,11.849305555224419,1,442.8499999999999,5,1,2,512,Potential Loyalist
14096.0,3.814583333209157,17,65164.78999999966,5,5,5,555,VIP
14098.0,36.109027777798474,1,147.34999999999997,3,1,1,311,Regular
14099.0,15.956249999813735,11,3104.1700000000005,4,5,5,455,VIP
14100.0,137.07569444412366,1,194.9,2,1,1,211,Churn Risk
14101.0,73.01527777779847,6,5976.79,2,5,5,255,At Risk
14102.0,4.883333333302289,5,1360.2800000000002,5,4,4,544,VIP
14104.0,154.0,2,216.20999999999998,2,3,1,231,At Risk
14105.0,238.78611111082137,1,1266.2300000000002,1,1,4,114,Churn Risk
14107.0,51.02638888871297,7,2703.23,3,5,5,355,Loyal
14108.0,30.089583333116025,2,597.9100000000001,4,3,3,433,Regular
14109.0,72.10555555531755,1,144.2,2,1,1,211,Churn Risk
14110.0,3.0166666666045785,12,5683.149999999999,5,5,5,555,VIP
14111.0,13.962499999906868,4,692.85,4,4,3,443,Loyal
14112.0,22.013888888526708,7,2915.1499999999974,4,5,5,455,VIP
